year	doy	hour	Tair	Tsoil	RH	VPD	Rain	WS	PAR	CO2	PSRF	Ndep
2011	13	5	-11.55	0.6	87.5	-9999	0	0.805	0	426.21875	98649.8865	-9999
2011	13	6	-11.6	0.61	88.7	-9999	0	0.805	0	426.9021	98549.9455	-9999
2011	13	7	-11	0.65	87	-9999	0	1.472	0	424.78174	98450.004	-9999
2011	13	8	-10.85	0.66	88.2	-9999	0	1.426	0	423.56189	98400.031	-9999
2011	13	9	-11	0.65	92.4	-9999	0	1.679	0.377	429.2077	98300.094	-9999
2011	13	10	-10.85	0.65	92.05	-9999	0	1.84	4.641	423.28088	98300.094	-9999
2011	13	11	-10.23	0.68	90.6	-9999	0	1.748	19.097	432.96942	98200.148	-9999
2011	13	12	-9.35	0.71	87	-9999	0	2.484	35.191	422.98071	98049.8865	-9999
2011	13	13	-8.2	0.75	82.75	-9999	0	2.507	56.823	418.77832	97850.004	-9999
2011	13	14	-7.84	0.73	80.79	-9999	0	2.415	54.08	417.25827	97700.094	-9999
2011	13	15	-7.68	0.72	82.95	-9999	0	1.932	52.832	417.00281	97600.148	-9999
2011	13	16	-7.58	0.72	82.1	-9999	0	2.461	44.252	424.69232	97550.0035	-9999
2011	13	17	-8.11	0.66	84.85	-9999	0	2.231	15.73	431.04065	97449.8865	-9999
2011	13	18	-8.71	0.63	88.5	-9999	0	1.748	3.653	430.75964	97399.914	-9999
2011	13	19	-9.01	0.63	91.15	-9999	0	1.311	0	426.091	97299.969	-9999
2011	13	20	-9.38	0.63	94.55	-9999	0	0.529	0	422.38037	97299.969	-9999
2011	13	21	-9.82	0.62	95.15	-9999	0	0.345	0	432.34991	97250	-9999
2011	13	22	-10.15	0.62	95.25	-9999	0	0.368	0	427.18314	97200.031	-9999
2011	13	23	-10.55	0.61	94.2	-9999	0	0.529	0	426.6275	97200.031	-9999
2011	14	0	-11.3	0.6	93.75	-9999	0	0.253	0	430.05713	97150.0585	-9999
2011	14	1	-12.25	0.57	93.9	-9999	0	0.138	0	428.8692	97100.086	-9999
2011	14	2	-12.45	0.59	94.75	-9999	0	0.276	0	425.54175	97100.086	-9999
2011	14	3	-12.65	0.59	93.95	-9999	0	0.23	0	429.07996	97100.086	-9999
2011	14	4	-13.25	0.58	93.65	-9999	0	0.161	0	427.11926	97100.086	-9999
2011	14	5	-12.95	0.61	94.8	-9999	0	0.207	0	426.30176	97100.086	-9999
2011	14	6	-12.55	0.62	94	-9999	0	0.46	0	425.43317	97100.086	-9999
2011	14	7	-15.05	0.5	88.55	-9999	0	0.23	0	422.43146	97100.086	-9999
2011	14	8	-18.85	0.39	89.6	-9999	0	0.23	0.026	421.02002	97100.086	-9999
2011	14	9	-17.45	0.54	92.75	-9999	0	0.276	0.507	422.7572	97100.086	-9999
2011	14	10	-15.3	0.61	92.4	-9999	0	0.253	5.824	419.85764	97100.086	-9999
2011	14	11	-12	0.7	89.45	-9999	0	0.529	16.289	419.53833	97050.117	-9999
2011	14	12	-10.55	0.72	85.4	-9999	0	0.782	26.234	417.30298	96950	-9999
2011	14	13	-9.86	0.73	84.05	-9999	0	0.943	31.265	419.37225	96849.883	-9999
2011	14	14	-8.99	0.72	83	-9999	0	1.127	30.407	415.15707	96799.914	-9999
2011	14	15	-8.57	0.7	83.05	-9999	0	1.127	25.194	412.83234	96699.969	-9999
2011	14	16	-9.08	0.67	86.9	-9999	0	0.736	11.7	411.63165	96650	-9999
2011	14	17	-9.7	0.63	91.3	-9999	0	0.529	3.497	410.53952	96600.031	-9999
2011	14	18	-9.98	0.62	92.9	-9999	0	0.391	1.716	409.77951	96500.086	-9999
2011	14	19	-10.5	0.61	94.2	-9999	0	0.345	0	409.61984	96400.148	-9999
2011	14	20	-10.55	0.61	95.05	-9999	0	0.414	0	407.65277	96249.883	-9999
2011	14	21	-10.6	0.62	94.5	-9999	0	0.506	0	406.50952	96199.914	-9999
2011	14	22	-10.8	0.61	93.5	-9999	0	0.989	0	406.6181	96199.914	-9999
2011	14	23	-11.05	0.61	93.3	-9999	0	1.058	0	405.25775	96099.969	-9999
2011	15	0	-11.8	0.56	92.05	-9999	0	1.265	0	406.1008	96050	-9999
2011	15	1	-13.15	0.49	92.9	-9999	0	1.334	0	404.95758	96000.031	-9999
2011	15	2	-13.6	0.51	92.65	-9999	0	1.702	0	405.1875	96000.031	-9999
2011	15	3	-12.8	0.6	92.5	-9999	0	2.484	0	407.92737	96000.031	-9999
2011	15	4	-13.55	0.58	90.85	-9999	0	2.622	0	407.28235	95950.0585	-9999
2011	15	5	-14.8	0.53	90.45	-9999	0	2.231	0	407.46115	95900.086	-9999
2011	15	6	-16.25	0.47	89.4	-9999	0	2.254	0	408.71933	95900.086	-9999
2011	15	7	-17.4	0.44	88.8	-9999	0	1.633	0.026	409.42822	95950.0585	-9999
2011	15	8	-18.5	0.44	88.25	-9999	0	1.61	0.065	407.30786	96000.031	-9999
2011	15	9	-19.55	0.4	88.4	-9999	0	1.472	0.702	406.65005	96050	-9999
2011	15	10	-19.85	0.44	87.7	-9999	0	1.495	6.175	404.93842	96099.969	-9999
2011	15	11	-18.75	0.58	84.6	-9999	0	2.231	49.569	406.29877	96199.914	-9999
2011	15	12	-17.5	0.75	79.41	-9999	0	2.852	69.693	405.90918	96199.914	-9999
2011	15	13	-16.4	1	74.23	-9999	0	2.231	83.512	405.25137	96199.914	-9999
2011	15	14	-15.8	1.01	70.69	-9999	0	2.622	79.495	405.83255	96299.852	-9999
2011	15	15	-15.35	0.99	68.56	-9999	0	2.668	72.267	404.08899	96350	-9999
2011	15	16	-15.1	0.8	66.17	-9999	0	2.254	57.434	403.3609	96450.117	-9999
2011	15	17	-16.35	0.45	69.66	-9999	0	1.863	14.976	404.38916	96500.086	-9999
2011	15	18	-18.1	0.38	74.41	-9999	0	1.127	3.406	406.31793	96500.086	-9999
2011	15	19	-23.6	0.25	81	-9999	0	0.46	0.325	404.54245	96600.031	-9999
2011	15	20	-27.4	0.22	81	-9999	0	0.414	0.416	403.66748	96600.031	-9999
2011	15	21	-29.45	0.24	79.71	-9999	0	0.437	0.416	402.93301	96699.969	-9999
2011	15	22	-29	0.31	80.55	-9999	0	0.598	0.572	401.87921	96749.9415	-9999
2011	15	23	-27.75	0.36	81.05	-9999	0	0.483	0.546	401.24695	96849.883	-9999
2011	16	0	-26.95	0.42	81.6	-9999	0	0.414	0.481	403.59723	96899.852	-9999
2011	16	1	-25.7	0.46	82.9	-9999	0	0.322	0.325	405.57071	96899.852	-9999
2011	16	2	-25.15	0.47	82.75	-9999	0	0.299	0.728	406.36267	96950	-9999
2011	16	3	-25.1	0.47	82.95	-9999	0	0.322	0.481	406.03055	97000.148	-9999
2011	16	4	-25.35	0.45	82.4	-9999	0	0.253	0.481	404.01236	97000.148	-9999
2011	16	5	-24.95	0.47	83.35	-9999	0	0.23	0.442	403.71219	97100.086	-9999
2011	16	6	-24.05	0.49	83.9	-9999	0	0.23	0.325	407.03961	97100.086	-9999
2011	16	7	-24.2	0.47	83.3	-9999	0	0.207	0.416	409.17279	97050.117	-9999
2011	16	8	-26.45	0.36	80.3	-9999	0	0.23	0.351	406.82886	97000.148	-9999
2011	16	9	-30	0.23	76.92	-9999	0	0.161	1.014	408.6427	97000.148	-9999
2011	16	10	-31.15	0.25	77.02	-9999	0	0.253	5.733	407.74854	97000.148	-9999
2011	16	11	-25.95	0.5	82.95	-9999	0	0.621	44.135	407.32065	96950	-9999
2011	16	12	-18.75	0.86	74.61	-9999	0	0.966	64.363	405.37909	96799.914	-9999
2011	16	13	-16.45	1.08	67.22	-9999	0	1.748	73.593	403.50781	96650	-9999
2011	16	14	-15.15	0.98	63.62	-9999	0	2.208	60.658	405.7623	96550.0585	-9999
2011	16	15	-14.9	0.8	65.23	-9999	0	2.714	44.356	404.72766	96450.117	-9999
2011	16	16	-14.7	0.65	67.53	-9999	0	2.231	20.423	407.99762	96350	-9999
2011	16	17	-14.55	0.6	73.92	-9999	0	1.955	11.674	410.4501	96299.852	-9999
2011	16	18	-15	0.56	82.35	-9999	0	1.15	2.925	404.84262	96249.883	-9999
2011	16	19	-15.25	0.55	85.7	-9999	0	2.024	0.026	409.49213	96099.969	-9999
2011	16	20	-15.3	0.56	85.65	-9999	0	2.3	0.026	410.32239	96050	-9999
2011	16	21	-15.15	0.58	84.95	-9999	0	2.231	0.026	409.38992	95900.086	-9999
2011	16	22	-15.05	0.58	85.15	-9999	0	2.921	0	413.50293	95749.9965	-9999
2011	16	23	-14.8	0.58	85.9	-9999	0	2.208	0	416.79843	95599.906	-9999
2011	17	0	-14.45	0.59	86.7	-9999	0	2.047	0.026	423.31921	95549.9375	-9999
2011	17	1	-14.4	0.58	89.85	-9999	0	2.093	0.091	418.89966	95350.0545	-9999
2011	17	2	-14.15	0.59	90.75	-9999	0	2.277	0	418.19711	95300.086	-9999
2011	17	3	-13.85	0.59	91.4	-9999	0	2.277	0	423.65771	95149.9965	-9999
2011	17	4	-13.6	0.59	91.05	-9999	0	1.633	0	420.9881	94999.906	-9999
2011	17	5	-13.7	0.59	91.75	-9999	0	1.196	0	419.18704	94849.996	-9999
2011	17	6	-13.55	0.59	92.05	-9999	0	1.38	0	437.63806	94750.0545	-9999
2011	17	7	-13.1	0.61	91.95	-9999	0	1.196	0.065	436.04779	94700.086	-9999
2011	17	8	-12.85	0.6	92.55	-9999	0	1.058	0	421.76727	94600.141	-9999
2011	17	9	-12.55	0.61	93.35	-9999	0	0.483	0.065	407.21207	94600.141	-9999
2011	17	10	-12.25	0.61	93.45	-9999	0	0.345	2.353	403.34177	94549.9965	-9999
2011	17	11	-11.15	0.65	91.2	-9999	0	0.621	7.566	404.74042	94499.852	-9999
2011	17	12	-9.9	0.69	88.15	-9999	0	0.782	14.56	405.58984	94499.852	-9999
2011	17	13	-8.9	0.7	85.1	-9999	0	0.851	17.641	403.39923	94549.9965	-9999
2011	17	14	-8.53	0.7	82.1	-9999	0	1.656	17.004	405.09808	94650.1135	-9999
2011	17	15	-8.97	0.67	80.85	-9999	0	2.392	17.004	405.44934	94750.0545	-9999
2011	17	16	-9.77	0.63	81.95	-9999	0	2.208	10.361	405.02145	94849.996	-9999
2011	17	17	-10.5	0.6	84.1	-9999	0	2.277	4.771	417.43073	94949.9375	-9999
2011	17	18	-11.05	0.58	85.45	-9999	0	2.231	1.872	410.73114	94999.906	-9999
2011	17	19	-11.6	0.57	84.5	-9999	0	2.622	0.026	416.51743	95099.852	-9999
2011	17	20	-12.15	0.57	86.05	-9999	0	2.599	0	415.13153	95099.852	-9999
2011	17	21	-12.75	0.56	84.15	-9999	0	2.852	0	416.88147	95099.852	-9999
2011	17	22	-13.45	0.55	83.75	-9999	0	3.22	0	418.17795	95099.852	-9999
2011	17	23	-14.2	0.53	81.95	-9999	0	3.703	0	428.26886	95200.141	-9999
2011	18	0	-15.15	0.52	81.4	-9999	0	3.726	0.026	428.53711	95250.1135	-9999
2011	18	1	-16.15	0.5	82.2	-9999	0	3.059	0	422.73163	95300.086	-9999
2011	18	2	-16.6	0.51	82.65	-9999	0	2.852	0	426.99152	95350.0545	-9999
2011	18	3	-17.2	0.5	82.55	-9999	0	2.599	0	430.10822	95400.023	-9999
2011	18	4	-17.65	0.5	83.55	-9999	0	2.162	0	436.45016	95400.023	-9999
2011	18	5	-18.1	0.5	84.3	-9999	0	2.553	0	439.33054	95449.996	-9999
2011	18	6	-18.45	0.5	84.65	-9999	0	2.438	0.026	418.45258	95499.969	-9999
2011	18	7	-18.85	0.49	85.1	-9999	0	1.909	0.065	420.03009	95599.906	-9999
2011	18	8	-19.4	0.48	85.15	-9999	0	1.932	0.026	435.07065	95649.879	-9999
2011	18	9	-20.2	0.47	85.7	-9999	0	2.369	0.793	408.9173	95749.9965	-9999
2011	18	10	-20.4	0.48	84.9	-9999	0	2.231	4.199	405.74951	95800.141	-9999
2011	18	11	-19.85	0.53	83.15	-9999	0	1.955	12.831	406.26047	95900.086	-9999
2011	18	12	-18.8	0.66	77.44	-9999	0	2.668	46.306	404.49136	96000.031	-9999
2011	18	13	-17.55	0.99	69.44	-9999	0	2.116	72.527	401.87921	96000.031	-9999
2011	18	14	-16.25	1.02	63.02	-9999	0	2.484	70.954	403.7569	96050	-9999
2011	18	15	-15.3	1	60.27	-9999	0	2.645	64.22	403.00964	96199.914	-9999
2011	18	16	-14.9	0.82	58.87	-9999	0	2.254	49.27	406.45206	96299.852	-9999
2011	18	17	-15.7	0.47	61.54	-9999	0	1.61	12.558	424.96057	96299.852	-9999
2011	18	18	-18.75	0.32	70.46	-9999	0	0.644	2.574	420.82202	96450.117	-9999
2011	18	19	-24.45	0.22	81.55	-9999	0	0.368	0.351	422.39954	96500.086	-9999
2011	18	20	-26.55	0.25	81.95	-9999	0	0.368	0.377	410.02222	96500.086	-9999
2011	18	21	-28.4	0.25	80.65	-9999	0	0.322	0.481	451.91864	96500.086	-9999
2011	18	22	-28.9	0.29	80.85	-9999	0	0.345	0.416	448.15689	96550.0585	-9999
2011	18	23	-28.95	0.32	80.5	-9999	0	0.276	0.793	431.83899	96550.0585	-9999
2011	19	0	-26.15	0.47	86.2	-9999	0	0.23	0.325	449.53003	96550.0585	-9999
2011	19	1	-23.6	0.51	85.1	-9999	0	0.23	0.325	448.38043	96600.031	-9999
2011	19	2	-22.6	0.51	84.95	-9999	0	0.23	0.377	424.87756	96500.086	-9999
2011	19	3	-22.3	0.5	85.7	-9999	0	0.322	0.13	425.63757	96500.086	-9999
2011	19	4	-21.5	0.51	85.45	-9999	0	0.46	0.13	434.38727	96500.086	-9999
2011	19	5	-21.05	0.51	85.15	-9999	0	0.483	0.156	423.79181	96450.117	-9999
2011	19	6	-20.6	0.52	85.15	-9999	0	0.391	0.325	420.40051	96450.117	-9999
2011	19	7	-20.55	0.5	85.2	-9999	0	0.276	0.26	426.78717	96400.148	-9999
2011	19	8	-22.5	0.4	81.86	-9999	0	0.161	0.286	430.31259	96299.852	-9999
2011	19	9	-26.35	0.28	82.2	-9999	0	0.23	1.079	424.53906	96350	-9999
2011	19	10	-23.1	0.48	86.7	-9999	0	0.46	3.51	412.04037	96299.852	-9999
2011	19	11	-19.85	0.62	82.3	-9999	0	0.759	10.543	407.53778	96299.852	-9999
2011	19	12	-16.7	0.72	69.29	-9999	0	1.38	55.393	408.09982	96199.914	-9999
2011	19	13	-14.15	1.04	61.21	-9999	0	1.955	69.485	412.0787	96199.914	-9999
2011	19	14	-12.85	1.02	58.22	-9999	0	1.909	66.664	408.43195	96099.969	-9999
2011	19	15	-12.1	0.89	59.41	-9999	0	1.702	47.242	406.34985	96149.9415	-9999
2011	19	16	-11.5	0.8	59.05	-9999	0	1.725	37.882	409.95197	96199.914	-9999
2011	19	17	-12.2	0.55	67.28	-9999	0	1.564	9.854	419.92792	96199.914	-9999
2011	19	18	-13.15	0.51	74.97	-9999	0	0.92	2.73	406.34985	96199.914	-9999
2011	19	19	-16.15	0.37	82.9	-9999	0	0.874	0.26	413.38797	96199.914	-9999
2011	19	20	-15.5	0.48	82.4	-9999	0	1.219	0	433.97852	96199.914	-9999
2011	19	21	-15.45	0.52	82.1	-9999	0	1.403	0	452.78723	96249.883	-9999
2011	19	22	-18.55	0.37	86.1	-9999	0	0.759	0.065	424.41772	96249.883	-9999
2011	19	23	-22.3	0.25	86.2	-9999	0	0.345	0.195	408.31696	96299.852	-9999
2011	20	0	-25.05	0.25	83.65	-9999	0	0.368	0.325	409.95831	96299.852	-9999
2011	20	1	-24.55	0.38	85.25	-9999	0	0.46	0.156	442.90707	96350	-9999
2011	20	2	-22.1	0.5	89.1	-9999	0	0.46	0.26	444.17163	96350	-9999
2011	20	3	-18.9	0.58	89.65	-9999	0	0.46	0.156	424.07281	96450.117	-9999
2011	20	4	-18.25	0.56	88.65	-9999	0	0.345	0.13	419.58301	96500.086	-9999
2011	20	5	-18.2	0.53	88.7	-9999	0	0.529	0.13	418.84857	96450.117	-9999
2011	20	6	-17.85	0.53	86.85	-9999	0	1.15	0.091	420.27277	96500.086	-9999
2011	20	7	-18.3	0.5	86.15	-9999	0	1.38	0.065	419.00824	96500.086	-9999
2011	20	8	-18.65	0.49	83.55	-9999	0	1.725	0.026	419.14233	96600.031	-9999
2011	20	9	-20.05	0.41	82.1	-9999	0	1.518	0.858	420.40051	96550.0585	-9999
2011	20	10	-20.55	0.41	80.65	-9999	0	2.047	4.875	416.97726	96600.031	-9999
2011	20	11	-20.15	0.5	75.36	-9999	0	2.254	30.537	410.71198	96650	-9999
2011	20	12	-20.35	0.65	68.36	-9999	0	2.461	49.244	410.00305	96600.031	-9999
2011	20	13	-19.7	0.86	61.59	-9999	0	2.208	67.808	413.0878	96699.969	-9999
2011	20	14	-19.55	0.86	58.55	-9999	0	2.76	63.154	416.90063	96650	-9999
2011	20	15	-19.85	0.79	58.02	-9999	0	2.783	53.768	422.04187	96600.031	-9999
2011	20	16	-20.1	0.68	57.74	-9999	0	3.013	40.846	425.27991	96600.031	-9999
2011	20	17	-21.6	0.4	62.74	-9999	0	2.001	12.025	423.7088	96600.031	-9999
2011	20	18	-23.2	0.29	66.58	-9999	0	1.794	2.99	424.02814	96600.031	-9999
2011	20	19	-25.15	0.26	72.88	-9999	0	1.012	0.923	419.16788	96650	-9999
2011	20	20	-27.65	0.23	78.08	-9999	0	0.92	0.546	417.92889	96600.031	-9999
2011	20	21	-30.45	0.18	77.56	-9999	0	0.506	0.416	427.2406	96650	-9999
2011	20	22	-33.9	0.13	72.8	-9999	0	0.391	0.26	424.69232	96650	-9999
2011	20	23	-36.8	0.1	70.62	-9999	0	0.437	0.195	418.31207	96699.969	-9999
2011	21	0	-38.35	0.11	68.86	-9999	0	0.345	0.13	415.47003	96699.969	-9999
2011	21	1	-39.4	0.12	67.67	-9999	0	0.368	0.195	410.71198	96749.9415	-9999
2011	21	2	-39.75	0.12	66.44	-9999	0	0.322	0.065	410.66086	96799.914	-9999
2011	21	3	-39.8	0.13	65.98	-9999	0	0.437	0.065	409.77951	96799.914	-9999
2011	21	4	-39.8	0.15	65.53	-9999	0	0.391	0	410.37985	96799.914	-9999
2011	21	5	-39.8	0.15	64.92	-9999	0	0.299	0.091	408.84705	96799.914	-9999
2011	21	6	-39.8	0.15	64.95	-9999	0	0.299	0.091	407.37811	96799.914	-9999
2011	21	7	-39.8	0.15	64.37	-9999	0	0.184	0.091	407.81879	96899.852	-9999
2011	21	8	-39.75	0.19	65.78	-9999	0	0.276	0.156	409.12805	96950	-9999
2011	21	9	-37.9	0.33	69.51	-9999	0	0.276	0.676	407.4931	97000.148	-9999
2011	21	10	-35.3	0.37	71.56	-9999	0	0.529	5.304	408.36166	97050.117	-9999
2011	21	11	-30.65	0.5	74.7	-9999	0	0.782	20.644	408.13812	97150.0585	-9999
2011	21	12	-26.4	0.63	71.09	-9999	0	1.495	22.607	404.7085	97200.031	-9999
2011	21	13	-24.45	0.58	67.95	-9999	0	1.656	18.551	402.72226	97200.031	-9999
2011	21	14	-23.35	0.54	66.3	-9999	0	2.047	14.807	403.48865	97200.031	-9999
2011	21	15	-22.55	0.51	66.92	-9999	0	1.955	13.442	403.38007	97200.031	-9999
2011	21	16	-22	0.5	68.2	-9999	0	1.633	7.8	402.74142	97250	-9999
2011	21	17	-21.8	0.48	73.11	-9999	0	1.633	4.55	402.88193	97349.9415	-9999
2011	21	18	-21.95	0.46	81.2	-9999	0	1.633	1.885	404.49136	97399.914	-9999
2011	21	19	-22.05	0.45	82.8	-9999	0	1.081	0.351	402.2113	97499.859	-9999
2011	21	20	-21.9	0.46	84.1	-9999	0	0.897	0.221	401.66846	97499.859	-9999
2011	21	21	-21.55	0.47	84.2	-9999	0	0.621	0.065	402.21771	97550.0035	-9999
2011	21	22	-21.5	0.46	84.35	-9999	0	0.552	0.065	402.17938	97550.0035	-9999
2011	21	23	-21.55	0.46	84.65	-9999	0	0.46	0.195	402.72226	97550.0035	-9999
2011	22	0	-21.55	0.46	85.35	-9999	0	0.391	0.221	403.3226	97600.148	-9999
2011	22	1	-23.45	0.36	80.81	-9999	0	0.276	0.325	405.14279	97600.148	-9999
2011	22	2	-29.45	0.14	76.67	-9999	0	0.322	0.637	405.58984	97700.094	-9999
2011	22	3	-31.8	0.16	75.93	-9999	0	0.391	0.507	405.41742	97700.094	-9999
2011	22	4	-33.7	0.16	74.47	-9999	0	0.552	0.416	412.73013	97650.121	-9999
2011	22	5	-32.95	0.2	77.31	-9999	0	0.644	0.481	414.69086	97650.121	-9999
2011	22	6	-31.85	0.26	76.66	-9999	0	0.69	0.26	412.5705	97600.148	-9999
2011	22	7	-28	0.4	81.3	-9999	0	1.15	0.286	409.19196	97600.148	-9999
2011	22	8	-29.75	0.31	76.66	-9999	0	0.483	0.481	405.53238	97600.148	-9999
2011	22	9	-33.35	0.17	73.89	-9999	0	0.437	1.248	406.45844	97550.0035	-9999
2011	22	10	-33.75	0.19	74.41	-9999	0	0.483	5.616	407.83795	97449.8865	-9999
2011	22	11	-25.75	0.54	80.45	-9999	0	2.162	51.35	405.41742	97399.914	-9999
2011	22	12	-21.9	0.81	73.28	-9999	0	2.852	72.046	402.58813	97250	-9999
2011	22	13	-19.7	0.99	68.51	-9999	0	2.921	79.768	404.31253	97150.0585	-9999
2011	22	14	-17.4	1.05	62.05	-9999	0	2.438	74.412	405.27692	97050.117	-9999
2011	22	15	-16.3	1.01	57.27	-9999	0	2.116	65.156	410.92273	97000.148	-9999
2011	22	16	-16.1	0.83	54.42	-9999	0	2.668	51.61	412.35971	96899.852	-9999
2011	22	17	-17.45	0.45	60.03	-9999	0	2.737	12.337	432.40103	96799.914	-9999
2011	22	18	-19.2	0.31	64.33	-9999	0	1.61	3.25	440.14804	96699.969	-9999
2011	22	19	-22.65	0.24	72.23	-9999	0	0.966	0.507	441.29126	96600.031	-9999
2011	22	20	-27.95	0.14	78.36	-9999	0	0.506	0.377	414.35873	96500.086	-9999
2011	22	21	-30.2	0.15	78.66	-9999	0	0.414	0.676	424.78174	96400.148	-9999
2011	22	22	-32.6	0.15	75.39	-9999	0	0.414	0.507	419.1615	96350	-9999
2011	22	23	-33.75	0.17	75.32	-9999	0	0.345	0.507	416.67709	96249.883	-9999
2011	23	0	-33.1	0.25	75.57	-9999	0	0.299	0.325	408.98117	96199.914	-9999
2011	23	1	-34.25	0.22	73.13	-9999	0	0.207	0.325	407.16736	96149.9415	-9999
2011	23	2	-35.7	0.18	72.38	-9999	0	0.253	0.416	411.4209	96050	-9999
2011	23	3	-36.5	0.18	71.56	-9999	0	0.253	0.195	407.99124	96000.031	-9999
2011	23	4	-37.15	0.18	71.12	-9999	0	0.23	0.325	406.77777	95900.086	-9999
2011	23	5	-37.1	0.2	71.5	-9999	0	0.276	0.156	406.59894	95950.0585	-9999
2011	23	6	-37.15	0.21	71.02	-9999	0	0.368	0.13	407.81879	95900.086	-9999
2011	23	7	-35.75	0.28	72.95	-9999	0	0.299	0.156	407.32703	95950.0585	-9999
2011	23	8	-35.2	0.29	74.31	-9999	0	0.299	0.13	404.75958	95900.086	-9999
2011	23	9	-30.1	0.46	79.5	-9999	0	0.598	0.923	405.30884	95900.086	-9999
2011	23	10	-25.05	0.54	82.5	-9999	0	1.058	2.041	406.52231	95900.086	-9999
2011	23	11	-21.55	0.59	77.33	-9999	0	1.817	5.733	405.97308	96000.031	-9999
2011	23	12	-19.9	0.57	73.47	-9999	0	2.07	9.36	405.25775	96000.031	-9999
2011	23	13	-18.4	0.58	74.42	-9999	0	2.231	14.3	410.36707	96000.031	-9999
2011	23	14	-16.45	0.6	78.56	-9999	0	2.001	15.34	410.80774	96000.031	-9999
2011	23	15	-15.45	0.59	82.85	-9999	0	2.185	13.364	411.4592	96000.031	-9999
2011	23	16	-14.35	0.59	80.61	-9999	0	2.185	11.804	412.32776	96000.031	-9999
2011	23	17	-13.35	0.59	77.26	-9999	0	2.024	9.217	412.30225	96000.031	-9999
2011	23	18	-13.25	0.56	74.92	-9999	0	2.3	3.211	410.68002	95950.0585	-9999
2011	23	19	-13.45	0.55	74.21	-9999	0	2.346	0.637	411.24844	95900.086	-9999
2011	23	20	-13.65	0.54	79.14	-9999	0	2.185	0	413.01117	95900.086	-9999
2011	23	21	-13.25	0.55	71.78	-9999	0	2.047	0	412.71735	95900.086	-9999
2011	23	22	-13.35	0.55	72.17	-9999	0	2.507	0	412.32141	95900.086	-9999
2011	23	23	-13.05	0.55	73.4	-9999	0	2.185	0	413.40076	95800.141	-9999
2011	24	0	-12.9	0.55	79.48	-9999	0	1.771	0.065	415.78296	95749.9965	-9999
2011	24	1	-13.05	0.54	89.25	-9999	0	1.702	0	414.99103	95699.852	-9999
2011	24	2	-13	0.54	91.3	-9999	0	1.84	0.026	411.10791	95699.852	-9999
2011	24	3	-12.85	0.54	90.65	-9999	0	1.771	0	415.84045	95699.852	-9999
2011	24	4	-12.65	0.55	89.7	-9999	0	1.265	0	415.4317	95599.906	-9999
2011	24	5	-12.45	0.55	89.95	-9999	0	1.104	0.026	408.96204	95599.906	-9999
2011	24	6	-12.35	0.55	90.9	-9999	0	0.966	0	413.57956	95549.9375	-9999
2011	24	7	-12.35	0.55	90.65	-9999	0	1.104	0	410.69919	95499.969	-9999
2011	24	8	-12.2	0.55	92.2	-9999	0	0.805	0	416.5813	95499.969	-9999
2011	24	9	-12.2	0.55	92.1	-9999	0	1.127	0.546	411.51028	95449.996	-9999
2011	24	10	-11.85	0.56	91.75	-9999	0	1.196	4.29	407.32065	95499.969	-9999
2011	24	11	-11.1	0.59	89.1	-9999	0	1.081	12.714	410.96741	95499.969	-9999
2011	24	12	-10.5	0.6	87.1	-9999	0	0.805	16.146	411.68274	95449.996	-9999
2011	24	13	-9.79	0.61	84	-9999	0	0.92	21.359	411.88708	95400.023	-9999
2011	24	14	-8.99	0.64	82.3	-9999	0	1.288	26.689	417.0603	95400.023	-9999
2011	24	15	-8.45	0.64	81.15	-9999	0	1.863	24.115	411.98291	95400.023	-9999
2011	24	16	-7.97	0.64	78.83	-9999	0	1.771	22.815	414.56311	95449.996	-9999
2011	24	17	-7.91	0.61	79.6	-9999	0	1.61	14.586	414.33957	95499.969	-9999
2011	24	18	-8.41	0.57	82.3	-9999	0	1.518	4.225	415.8085	95499.969	-9999
2011	24	19	-9.08	0.54	85.3	-9999	0	0.828	0.416	415.27203	95599.906	-9999
2011	24	20	-9.63	0.53	88.5	-9999	0	0.621	0	413.04309	95749.9965	-9999
2011	24	21	-10.35	0.51	91.2	-9999	0	0.667	0	410.36707	95800.141	-9999
2011	24	22	-10.15	0.54	87.25	-9999	0	1.334	0	410.75027	95950.0585	-9999
2011	24	23	-10.7	0.53	86.55	-9999	0	0.874	0	410.64172	96000.031	-9999
2011	25	0	-11.3	0.51	89.65	-9999	0	0.897	0	410.2074	96099.969	-9999
2011	25	1	-11.3	0.53	90.9	-9999	0	0.483	0	410.09885	96149.9415	-9999
2011	25	2	-12.5	0.49	92.6	-9999	0	0.322	0	412.00208	96199.914	-9999
2011	25	3	-12.95	0.49	94.25	-9999	0	0.598	0	410.96741	96350	-9999
2011	25	4	-12.4	0.54	92.8	-9999	0	0.575	0	414.07135	96400.148	-9999
2011	25	5	-12.55	0.54	91.45	-9999	0	0.667	0	411.4592	96500.086	-9999
2011	25	6	-12.6	0.53	92.95	-9999	0	0.736	0	416.74097	96500.086	-9999
2011	25	7	-12.6	0.54	93.7	-9999	0	0.736	0	416.24921	96600.031	-9999
2011	25	8	-12.55	0.54	94.25	-9999	0	1.173	0	414.28848	96600.031	-9999
2011	25	9	-12.2	0.54	95.05	-9999	0	1.127	0.572	419.94705	96699.969	-9999
2011	25	10	-11.6	0.56	94.25	-9999	0	1.104	4.68	417.00922	96749.9415	-9999
